Temperature	PWM	Time
19.82,0,1.4
19.84,0,2.2
19.87,0,3
19.88,0,3.9
19.89,0,4.7
19.92,0,5.5
19.95,0,6.3
19.96,0,7.1
19.97,0,7.9
20,0,8.8
20.03,0,9.6
20.04,0,10.4
20.06,0,11.2
20.09,0,12
20.11,0,12.8
20.12,0,13.6
20.12,0,14.5
20.14,0,15.3
20.17,0,16.2
20.19,0,17.1
20.2,0,18
20.23,0,18.8
20.25,0,19.7
20.27,0,20.6
20.27,0,21.4
20.29,0,22.3
20.32,0,23.2
20.34,0,24.1
20.34,0,24.9
20.35,0,25.8
20.37,0,26.7
20.4,0,27.6
20.41,0,28.5
20.42,0,29.3
20.42,0,30.2
20.44,0,31.1
20.46,0,32
20.48,176,32.8
20.49,175,33.7
20.66,205,34.6
21.03,204,35.5
21.54,200,36.3
22.19,195,37.2
22.91,189,38.1
23.67,182,39
24.47,174,39.8
25.28,166,40.7
26.08,159,41.6
26.85,151,42.5
27.59,143,43.4
28.3,142,44.2
28.97,134,45.1
29.61,127,46
30.21,121,46.9
30.77,123,47.7
31.29,116,48.6
31.78,109,49.5
32.24,103,50.4
32.66,97,51.2
33.05,91,52.1
33.41,86,53
33.74,82,53.9
34.02,78,54.7
34.28,74,55.6
34.51,70,56.5
34.72,67,57.4
34.9,65,58.2
35.05,63,59.1
35.18,60,60
35.3,59,60.9
35.4,57,61.8
35.49,56,62.6
35.57,54,63.5
35.64,53,64.4
35.68,52,65.3
35.75,51,66.1
35.77,51,67
35.82,50,67.9
35.84,49,68.8
35.86,49,69.6
35.9,48,70.5
35.92,48,71.4
35.93,47,72.3
35.93,47,73.1
35.94,47,74
35.94,46,74.9
35.95,46,75.8
35.97,46,76.7
35.97,45,77.5
35.98,45,78.4
35.99,45,79.3
36,44,80.2
36,44,81
36,44,81.9
36,44,82.8
36,44,83.7
36,43,84.5
36,43,85.4
35.99,43,86.3
35.99,43,87.2
35.99,43,88
35.99,43,88.9
35.97,43,89.8
35.96,43,90.7
35.95,43,91.5
35.95,42,92.4
35.94,42,93.3
35.94,42,94.2
35.93,42,95.1
35.93,42,95.9
35.92,42,96.8
35.93,42,97.7
35.92,41,98.6
35.91,42,99.4
35.89,42,100.3
35.87,42,101.2
35.85,42,102.1
35.85,42,102.9
35.84,42,103.8
35.84,42,104.7
35.83,41,105.6
35.83,41,106.5
35.82,41,107.3
35.81,41,108.2
35.79,41,109.1
35.78,41,110
35.77,41,110.9
35.76,41,111.7
35.76,41,112.6
35.75,41,113.5
35.75,41,114.4
35.75,41,115.2
35.75,41,116.1
35.75,41,117
35.74,41,117.9
35.73,41,118.8
35.73,41,119.6
35.72,41,120.5
35.71,41,121.4
35.7,40,122.3
35.69,40,123.2
35.69,40,124
35.68,40,124.9
35.67,40,125.8
35.67,40,126.7
35.66,40,127.5
35.66,40,128.4
35.65,40,129.3
35.64,40,130.2
35.62,40,131.1
35.6,40,131.9
35.59,41,132.8
35.58,41,133.7
35.58,40,134.6
35.58,40,135.5
35.58,40,136.3
35.57,40,137.2
35.57,40,138.1
35.56,40,139
35.56,40,139.8
35.55,40,140.7
35.54,40,141.6
35.53,40,142.5
35.51,40,143.4
35.51,40,144.2
35.5,40,145.1
35.5,40,146
35.49,40,146.9
35.49,40,147.7
35.49,40,148.6
35.49,40,149.5
35.49,40,150.4
35.49,40,151.3
35.48,40,152.1
35.48,40,153
35.47,40,153.9
35.47,40,154.8
35.46,40,155.7
35.45,40,156.5
35.45,40,157.4
35.44,40,158.3
35.43,40,159.2
35.42,40,160
35.41,40,160.9
35.41,40,161.8
35.41,40,162.7
35.4,40,163.6
35.4,40,164.4
35.4,40,165.3
35.39,40,166.2
35.38,40,167.1
35.37,40,168
35.36,40,168.8
35.34,40,169.7
35.33,40,170.6
35.33,40,171.5
35.32,40,172.3
35.32,40,173.2
35.31,40,174.1
35.31,40,175
35.31,40,175.9
35.31,40,176.7
35.31,40,177.6
35.3,40,178.5
35.3,40,179.4
35.29,40,180.3
35.28,40,181.1
35.27,40,182
35.26,41,182.9
35.25,41,183.8
35.24,41,184.6
35.24,41,185.5
35.24,41,186.4
35.24,41,187.3
35.25,40,188.2
35.25,40,189
35.25,40,189.9
35.25,40,190.8
35.25,40,191.7
35.26,40,192.6
35.26,40,193.4
35.26,40,194.3
35.26,40,195.2
35.26,40,196.1
35.26,40,196.9
35.26,40,197.8
35.27,40,198.7
35.26,39,199.6
35.27,39,200.5
35.26,39,201.3
35.26,39,202.2
35.25,39,203.1
35.24,40,204
35.24,40,204.9
35.23,40,205.7
35.23,40,206.6
35.23,40,207.5
35.23,39,208.4
35.23,39,209.2
35.23,39,210.1
35.23,39,211
35.23,39,211.9
35.23,39,212.8
35.23,39,213.6
35.22,39,214.5
35.22,39,215.4
35.21,39,216.3
35.21,39,217.1
35.21,39,218
35.2,39,218.9
35.2,39,219.8
35.19,39,220.7
35.18,40,221.5
35.18,40,222.4
35.17,40,223.3
35.17,40,224.2
35.16,40,225.1
35.17,40,225.9
35.16,40,226.8
35.16,40,227.7
35.16,40,228.6
35.16,40,229.4
35.16,40,230.3
35.16,39,231.2
35.17,39,232.1
35.16,39,233
35.16,39,233.8
35.16,39,234.7
35.16,39,235.6
35.15,39,236.5
35.15,39,237.4
35.15,39,238.2
35.15,39,239.1
35.14,39,240
35.14,39,240.9
35.14,39,241.7
35.14,39,242.6
35.14,39,243.5
35.14,39,244.4
35.14,39,245.3
35.14,39,246.1
35.13,39,247
35.13,39,247.9
35.12,39,248.8
35.12,40,249.7
35.12,40,250.5
