Temperature	Time
26.42,1.21
26.43,1.81
26.41,2.41
26.42,3.02
26.4,3.62
26.41,4.23
26.39,4.83
26.39,5.43
26.38,6.04
26.37,6.64
26.37,7.25
26.35,7.85
26.35,8.45
26.35,9.06
26.36,9.66
26.33,10.26
26.32,10.87
26.31,11.47
26.31,12.08
26.29,12.68
26.29,13.28
26.28,13.89
26.28,14.49
26.27,15.1
26.26,15.7
26.27,16.3
26.23,16.91
26.28,17.51
26.49,18.12
26.85,18.72
27.28,19.33
27.8,19.93
28.38,20.54
29,21.14
29.64,21.75
30.31,22.35
31,22.95
31.71,23.56
32.41,24.16
33.14,24.77
33.85,25.37
34.53,25.98
35.18,26.58
35.83,27.19
36.46,27.79
37,28.39
37.59,29
38.15,29.6
38.71,30.21
39.19,30.81
39.57,31.42
39.87,32.02
40.08,32.63
40.24,33.23
40.31,33.84
40.34,34.44
40.33,35.04
40.29,35.65
40.19,36.25
40.09,36.86
39.95,37.46
39.75,38.07
39.55,38.67
39.36,39.28
39.12,39.88
38.89,40.48
38.66,41.09
38.41,41.69
38.13,42.3
37.89,42.9
37.61,43.51
37.38,44.11
37.13,44.72
36.91,45.32
36.67,45.93
36.46,46.53
36.23,47.13
36.04,47.74
35.83,48.34
35.63,48.95
35.46,49.55
35.29,50.16
35.1,50.76
34.98,51.36
34.84,51.97
34.73,52.57
34.61,53.18
34.51,53.78
34.41,54.39
34.31,54.99
34.2,55.6
34.14,56.2
34.04,56.81
33.97,57.41
33.94,58.01
33.93,58.62
33.93,59.22
33.95,59.83
33.98,60.43
34.03,61.04
34.07,61.64
34.11,62.25
34.19,62.85
34.27,63.45
34.37,64.06
34.46,64.66
34.57,65.27
34.66,65.87
34.76,66.48
34.87,67.08
34.99,67.69
35.1,68.29
35.19,68.89
35.27,69.5
35.36,70.1
35.44,70.71
35.51,71.31
35.57,71.92
35.63,72.52
35.67,73.12
35.72,73.73
35.77,74.33
35.79,74.94
35.81,75.54
35.81,76.15
35.8,76.75
35.78,77.36
35.74,77.96
35.72,78.57
35.68,79.17
35.64,79.77
35.6,80.38
35.55,80.98
35.49,81.59
35.44,82.19
35.38,82.8
35.31,83.4
35.25,84.01
35.19,84.61
35.11,85.21
35.06,85.82
34.98,86.42
34.93,87.03
34.88,87.63
34.82,88.24
34.78,88.84
34.75,89.45
34.71,90.05
34.69,90.65
34.65,91.26
34.65,91.86
34.65,92.47
34.63,93.07
34.62,93.68
34.62,94.28
34.65,94.89
34.66,95.49
34.66,96.1
34.69,96.7
34.75,97.3
34.79,97.91
34.81,98.51
34.86,99.12
34.9,99.72
34.92,100.33
34.98,100.93
34.99,101.54
35.07,102.14
35.09,102.75
35.11,103.35
35.14,103.95
35.19,104.56
35.22,105.16
35.23,105.77
35.26,106.37
35.28,106.98
35.29,107.58
35.29,108.19
35.31,108.79
35.32,109.39
35.3,110
35.31,110.6
35.31,111.21
35.31,111.81
35.29,112.42
35.28,113.02
35.26,113.63
35.25,114.23
35.23,114.84
35.21,115.44
35.17,116.04
35.16,116.65
35.1,117.25
35.06,117.86
35.04,118.46
35.05,119.07
35.03,119.67
34.99,120.28
34.99,120.88
34.95,121.49
34.94,122.09
34.91,122.69
34.91,123.3
34.88,123.9
34.86,124.51
34.86,125.11
34.84,125.72
34.84,126.32
34.86,126.93
34.85,127.53
34.85,128.14
34.85,128.74
34.86,129.34
34.87,129.95
34.88,130.55
34.88,131.16
34.91,131.76
34.92,132.37
34.93,132.97
34.94,133.58
34.95,134.18
34.97,134.79
35.02,135.39
35,135.99
35.04,136.6
35.03,137.2
35.05,137.81
35.05,138.41
35.08,139.02
35.07,139.62
35.1,140.23
35.1,140.83
35.14,141.44
35.13,142.04
35.11,142.64
35.19,143.25
35.13,143.85
35.11,144.46
35.12,145.06
35.11,145.67
35.12,146.27
35.12,146.88
35.11,147.48
35.14,148.09
35.11,148.69
35.1,149.29
35.11,149.9
35.08,150.5
35.11,151.11
35.07,151.71
35.06,152.32
35.1,152.92
35.07,153.53
35.06,154.13
35.05,154.73
35.03,155.34
35.04,155.94
35.03,156.55
35.01,157.15
35.02,157.76
35.01,158.36
34.99,158.97
35,159.57
34.98,160.18
34.98,160.78
34.98,161.38
34.96,161.99
34.97,162.59
34.96,163.2
34.96,163.8
34.95,164.41
34.96,165.01
34.95,165.62
34.96,166.22
34.96,166.83
34.97,167.43
34.96,168.04
34.98,168.64
34.98,169.24
34.98,169.85
34.98,170.45
35,171.06
35,171.66
34.99,172.27
35,172.87
35.03,173.48
35.02,174.08
35.02,174.69
35.02,175.29
35.03,175.89
35.04,176.5
35.04,177.1
35.03,177.71
35.04,178.31
35.04,178.92
35.04,179.52
35.04,180.13
35.04,180.73
35.03,181.34
35.04,181.94
