Temperature	PWM	Time
24.49,0,1.4
24.43,0,2.2
24.36,0,3
24.3,0,3.9
24.24,0,4.7
24.19,0,5.5
24.12,0,6.3
24.06,0,7.2
24,0,8.1
23.94,0,8.9
23.88,137,9.8
23.82,138,10.7
23.81,138,11.5
23.9,157,12.4
24.09,158,13.3
24.35,157,14.2
24.69,156,15.1
25.09,153,15.9
25.52,150,16.8
25.99,147,17.7
26.47,143,18.6
26.96,138,19.4
27.46,134,20.3
27.95,130,21.2
28.44,125,22.1
28.91,121,23
29.37,117,23.8
29.81,113,24.7
30.23,109,25.6
30.63,105,26.5
31.01,101,27.4
31.38,97,28.3
31.71,94,29.1
32.04,91,30
32.33,88,30.9
32.61,85,31.8
32.87,82,32.6
33.12,80,33.5
33.34,77,34.4
33.56,75,35.3
33.75,73,36.2
33.93,71,37
34.08,70,37.9
34.23,68,38.8
34.37,66,39.7
34.49,65,40.6
34.6,64,41.4
34.7,63,42.3
34.79,62,43.2
34.88,60,44.1
34.96,59,45
35.03,59,45.8
35.1,58,46.7
35.15,57,47.6
35.21,56,48.5
35.25,56,49.4
35.29,55,50.2
35.33,55,51.1
35.37,54,52
35.4,54,52.9
35.43,53,53.8
35.45,53,54.6
35.47,52,55.5
35.49,52,56.4
35.5,52,57.3
35.52,51,58.2
35.53,51,59
35.53,51,59.9
35.55,51,60.8
35.56,50,61.7
35.57,50,62.6
35.58,50,63.5
35.58,50,64.3
35.59,49,65.2
35.6,49,66.1
35.6,49,67
35.6,49,67.9
35.61,48,68.7
35.61,48,69.6
35.62,48,70.5
35.61,48,71.4
35.61,48,72.3
35.59,48,73.1
35.59,48,74
35.59,48,74.9
35.58,48,75.8
35.57,48,76.7
35.56,48,77.5
35.54,48,78.4
35.53,48,79.3
35.53,48,80.2
35.51,48,81.1
35.5,48,81.9
35.5,48,82.8
35.48,48,83.7
35.48,48,84.6
35.47,47,85.5
35.46,48,86.3
35.44,48,87.2
35.43,48,88.1
35.42,48,89
35.4,48,89.9
35.39,48,90.7
35.38,48,91.6
35.38,48,92.5
35.36,48,93.4
35.36,48,94.3
35.35,48,95.2
35.35,48,96
35.34,48,96.9
35.34,48,97.8
35.34,48,98.7
35.33,48,99.6
35.34,48,100.4
35.32,48,101.3
35.33,47,102.2
35.32,47,103.1
35.31,48,104
35.3,48,104.8
35.31,47,105.7
35.3,48,106.6
35.28,48,107.5
35.27,48,108.4
35.27,48,109.3
35.25,48,110.1
35.25,48,111
35.24,48,111.9
35.24,48,112.8
35.23,48,113.7
35.23,48,114.6
35.22,48,115.4
35.21,48,116.3
35.2,48,117.2
35.2,48,118.1
35.19,48,119
35.19,48,119.9
35.19,48,120.7
35.19,48,121.6
35.19,48,122.5
35.18,48,123.4
35.18,48,124.3
35.19,48,125.1
35.18,48,126
35.17,48,126.9
35.18,48,127.8
35.16,48,128.7
35.16,48,129.6
35.15,48,130.4
35.15,48,131.3
35.15,48,132.2
35.14,48,133.1
35.13,48,134
35.12,48,134.9
35.11,48,135.7
35.11,48,136.6
35.1,48,137.5
35.09,48,138.4
35.1,48,139.3
35.09,48,140.2
35.08,48,141
35.08,48,141.9
35.08,48,142.8
35.06,49,143.7
35.07,48,144.6
35.06,49,145.4
35.06,48,146.3
35.06,49,147.2
35.06,49,148.1
35.07,48,149
35.06,48,149.9
35.08,48,150.7
35.06,48,151.6
35.06,48,152.5
35.06,48,153.4
35.05,48,154.3
35.06,48,155.2
35.07,48,156
35.06,48,156.9
35.06,48,157.8
35.06,48,158.7
35.05,48,159.6
35.05,48,160.5
35.05,48,161.3
35.04,48,162.2
35.04,48,163.1
35.04,49,164
35.04,49,164.9
35.04,49,165.7
35.04,48,166.6
35.02,49,167.5
35.03,49,168.4
35.04,48,169.3
35.03,49,170.2
35.04,48,171
35.04,48,171.9
35.05,48,172.8
35.04,48,173.7
35.04,48,174.6
35.05,48,175.5
35.05,48,176.3
35.03,48,177.2
35.05,48,178.1
35.04,48,179
35.04,48,179.9
35.04,48,180.8
35.04,48,181.6
35.05,48,182.5
35.04,48,183.4
35.05,48,184.3
35.04,48,185.2
35.04,48,186.1
35.04,48,186.9
35.04,48,187.8
35.04,48,188.7
35.04,48,189.6
35.05,48,190.5
35.06,48,191.3
35.06,48,192.2
35.07,48,193.1
35.07,48,194
35.08,48,194.9
35.09,47,195.8
35.09,47,196.6
35.1,47,197.5
35.1,47,198.4
35.1,47,199.3
35.11,47,200.2
35.11,47,201.1
35.1,47,201.9
35.1,47,202.8
35.09,47,203.7
35.09,47,204.6
35.09,47,205.5
35.08,47,206.4
35.07,47,207.2
35.07,47,208.1
35.06,47,209
35.06,48,209.9
35.04,48,210.8
35.05,48,211.6
35.04,48,212.5
35.04,48,213.4
35.04,48,214.3
35.04,48,215.2
35.03,48,216.1
35.03,48,216.9
35.02,48,217.8
35.02,73,218.7
35.01,74,219.6
35.02,74,220.5
35.04,74,221.3
35.08,74,222.2
35.13,74,223.1
35.2,74,224
35.27,73,224.9
35.35,73,225.7
35.44,72,226.6
35.51,72,227.5
35.6,71,228.4
35.68,70,229.3
35.77,69,230.1
35.85,69,231
35.93,68,231.9
36.01,67,232.8
36.08,67,233.7
36.16,66,234.5
36.22,65,235.4
36.29,65,236.3
36.35,64,237.2
36.41,63,238.1
36.48,63,238.9
36.52,62,239.8
36.57,62,240.7
36.62,61,241.6
36.65,61,242.5
36.7,60,243.3
36.75,60,244.2
36.79,59,245.1
36.81,59,246
36.84,59,246.9
36.86,59,247.7
36.89,58,248.6
36.91,58,249.5
36.93,58,250.4
36.95,58,251.3
36.97,57,252.1
36.99,57,253
37,57,253.9
37.01,57,254.8
37.04,57,255.6
37.05,56,256.5
37.06,56,257.4
37.08,56,258.3
37.08,56,259.2
37.08,56,260.1
37.11,56,260.9
37.1,56,261.8
37.11,56,262.7
37.11,56,263.6
37.12,55,264.5
37.12,55,265.3
37.12,55,266.2
37.12,55,267.1
37.13,55,268
37.13,55,268.9
37.13,55,269.7
37.13,55,270.6
37.14,55,271.5
37.13,55,272.4
37.14,55,273.3
37.14,55,274.1
37.15,55,275
37.14,55,275.9
37.17,54,276.8
37.16,54,277.7
37.16,54,278.5
37.16,54,279.4
37.17,54,280.3
37.16,54,281.2
37.16,54,282.1
37.16,54,282.9
37.16,54,283.8
37.14,54,284.7
37.14,54,285.6
37.14,54,286.5
37.11,54,287.4
37.11,54,288.2
37.1,55,289.1
37.09,55,290
37.08,55,290.9
37.07,55,291.8
37.08,55,292.6
37.07,55,293.5
37.06,55,294.4
37.04,55,295.3
37.05,55,296.2
37.04,55,297
37.04,55,297.9
37.04,55,298.8
37.04,55,299.7
37.04,55,300.6
37.03,55,301.4
37.03,55,302.3
37.02,55,303.2
37.03,55,304.1
37.02,55,305
37.02,55,305.8
37.02,55,306.7
37.01,55,307.6
37.03,55,308.5
37.01,55,309.4
37.04,55,310.2
37.04,55,311.1
37.04,55,312
37.04,55,312.9
37.04,55,313.8
37.04,55,314.6
37.05,55,315.5
37.04,55,316.4
37.04,55,317.3
37.04,55,318.2
37.04,80,319.1
37.04,81,319.9
37.04,81,320.8
37.08,81,321.7
37.12,81,322.6
37.18,81,323.5
37.22,81,324.3
37.29,80,325.2
37.36,80,326.1
37.44,79,327
37.54,78,327.8
37.61,78,328.7
37.69,77,329.6
37.77,77,330.5
37.85,76,331.4
37.93,75,332.2
38,75,333.1
38.09,74,334
38.17,73,334.9
38.23,72,335.8
38.31,72,336.6
38.37,71,337.5
38.44,70,338.4
38.49,70,339.3
38.55,69,340.2
38.61,69,341
38.66,68,341.9
38.68,68,342.8
38.74,67,343.7
38.78,67,344.6
38.82,66,345.4
38.84,66,346.3
38.85,66,347.2
38.86,66,348.1
38.89,66,349
38.9,65,349.8
38.91,65,350.7
38.94,65,351.6
38.95,65,352.5
38.96,65,353.4
38.98,65,354.2
38.99,64,355.1
39,64,356
39,64,356.9
39,64,357.8
38.97,65,358.6
39,64,359.5
38.97,65,360.4
38.95,65,361.3
38.94,65,362.2
38.95,65,363
38.94,65,363.9
38.96,65,364.8
38.97,65,365.7
38.99,65,366.5
38.98,65,367.4
38.99,65,368.3
39,64,369.2
39,64,370.1
39,64,370.9
38.99,64,371.8
38.99,65,372.7
38.99,64,373.6
38.98,65,374.5
38.98,65,375.3
38.97,65,376.2
38.99,65,377.1
38.98,65,378
38.98,65,378.9
