Temperature	PWM	Time
21.04,0,1.4
21.03,0,2.2
21.03,0,3
21.02,0,3.9
21.02,0,4.7
21.01,0,5.5
21.01,0,6.3
21,0,7.1
21,0,7.9
20.99,0,8.8
20.98,0,9.6
20.96,0,10.4
20.96,0,11.2
20.95,0,12
20.94,0,12.9
20.94,0,13.8
20.93,0,14.6
20.93,0,15.5
20.92,0,16.4
20.9,0,17.2
20.89,0,18.1
20.88,0,19
20.88,0,19.9
20.87,0,20.7
20.86,0,21.6
20.86,0,22.5
20.85,0,23.4
20.84,0,24.2
20.83,0,25.1
20.81,0,26
20.81,0,26.8
20.8,0,27.7
20.79,202,28.6
20.8,202,29.5
20.98,199,30.3
21.39,193,31.2
21.93,185,32.1
22.56,177,33
23.23,167,33.9
23.92,157,34.7
24.6,148,35.6
25.27,138,36.5
25.9,129,37.4
26.48,255,38.2
27.03,255,39.1
27.64,255,40
28.33,255,40.9
29.07,255,41.7
29.84,255,42.6
30.62,255,43.5
31.4,255,44.4
32.17,255,45.3
32.93,255,46.1
33.69,255,47
34.43,255,47.9
35.18,255,48.8
35.91,255,49.6
36.63,255,50.5
37.31,255,51.4
37.97,255,52.3
38.6,255,53.2
39.4,241,54
40.74,215,54.9
45.53,132,55.8
46.23,111,56.7
46.79,90,57.6
47.22,71,58.4
47.53,54,59.3
47.71,39,60.2
47.79,25,61.1
47.78,12,61.9
47.67,1,62.8
47.49,-9,63.7
47.24,-17,64.6
46.93,-25,65.5
46.58,-31,66.3
46.2,-36,67.2
45.79,-41,68.1
45.37,-45,69
44.94,-49,69.9
44.5,-52,70.7
44.06,-54,71.6
43.63,-56,72.5
43.19,-58,73.4
42.77,-59,74.2
42.34,-60,75.1
41.92,-61,76
41.5,-61,76.9
41.09,-61,77.8
40.69,-61,78.6
40.29,-60,79.5
39.9,-59,80.4
39.52,-58,81.3
39.14,-56,82.1
38.77,-54,83
38.41,-53,83.9
38.07,-50,84.8
37.72,-48,85.6
37.39,-45,86.5
37.07,-43,87.4
36.76,-40,88.3
36.46,-37,89.2
36.17,-34,90
35.89,-30,90.9
35.62,-27,91.8
35.37,-23,92.7
35.11,-20,93.6
34.87,-16,94.4
34.64,-12,95.3
34.43,-8,96.2
34.22,-4,97.1
34.03,-0,97.9
33.85,3,98.8
33.67,7,99.7
33.51,11,100.6
33.36,15,101.4
33.23,19,102.3
33.11,23,103.2
33.02,26,104.1
32.93,29,105
32.88,32,105.8
32.83,35,106.7
32.81,38,107.6
32.8,40,108.5
32.81,42,109.3
32.82,44,110.2
32.84,46,111.1
32.89,47,112
32.94,49,112.8
33,50,113.7
33.07,51,114.6
33.14,51,115.5
33.22,52,116.4
33.3,52,117.2
33.39,53,118.1
33.48,53,119
33.57,53,119.9
33.66,53,120.7
33.75,53,121.6
33.84,53,122.5
33.93,52,123.4
34.02,52,124.3
34.1,52,125.1
34.19,51,126
34.27,51,126.9
34.35,50,127.8
34.43,50,128.6
34.49,49,129.5
34.56,49,130.4
34.62,48,131.3
34.69,47,132.2
34.75,47,133
34.8,46,133.9
34.85,45,134.8
34.89,45,135.7
34.94,44,136.5
34.97,44,137.4
34.99,44,138.3
35.03,43,139.2
35.05,43,140
35.06,42,140.9
35.08,42,141.8
35.1,42,142.7
35.11,41,143.6
35.13,41,144.4
35.13,41,145.3
35.14,41,146.2
35.14,40,147.1
35.15,40,148
35.15,40,148.8
35.15,40,149.7
35.15,40,150.6
35.15,40,151.5
35.15,39,152.3
35.15,39,153.2
35.15,39,154.1
35.15,39,155
35.14,39,155.9
