25.44,0,1.21
25.44,0,1.81
25.41,0,2.41
25.41,0,3.02
25.38,0,3.62
25.39,0,4.23
25.34,0,4.83
25.34,0,5.43
25.37,0,6.04
25.34,0,6.64
25.34,0,7.25
25.36,0,7.85
25.33,0,8.45
25.15,0,9.06
25.25,0,9.66
25.52,0,10.26
25.61,0,10.87
25.64,0,11.47
25.64,0,12.08
25.63,0,12.68
25.63,0,13.28
25.6,0,13.89
25.59,0,14.49
25.59,0,15.1
25.61,0,15.7
25.56,0,16.31
25.57,0,16.91
25.56,126,17.51
25.53,126,18.12
25.55,126,18.72
25.54,126,19.33
25.52,127,19.93
25.54,126,20.54
25.54,126,21.14
25.52,127,21.75
25.31,129,22.35
25.64,125,22.95
25.75,124,23.56
26.05,119,24.16
26.22,117,24.77
26.34,116,25.37
26.6,112,25.98
26.72,111,26.58
26.99,107,27.19
27.2,104,27.79
27.47,101,28.4
27.72,97,29
27.94,94,29.6
28.03,93,30.21
28.61,85,30.81
28.76,83,31.42
28.95,81,32.02
29.24,77,32.63
29.75,70,33.23
30,67,33.84
30.32,62,34.44
30.68,58,35.05
31,53,35.65
31.33,49,36.26
31.65,45,36.86
31.99,40,37.47
32.26,37,38.07
32.58,32,38.67
32.8,29,39.28
33.04,26,39.88
33.27,23,40.49
33.58,19,41.09
33.81,16,41.7
33.98,14,42.3
34.15,11,42.9
34.29,9,43.51
34.4,8,44.11
34.51,7,44.72
34.61,5,45.32
34.7,4,45.93
34.75,3,46.53
34.79,3,47.14
34.79,3,47.74
34.76,3,48.35
34.76,3,48.95
34.66,5,49.55
34.74,3,50.16
34.7,4,50.76
34.63,5,51.37
34.59,5,51.97
34.51,7,52.58
34.45,7,53.18
34.36,9,53.79
34.3,9,54.39
34.21,11,54.99
34.13,12,55.6
34.04,13,56.2
33.97,14,56.81
33.88,15,57.41
33.83,16,58.02
33.73,17,58.62
33.67,18,59.22
33.59,19,59.83
33.53,20,60.43
33.46,21,61.04
33.38,22,61.64
33.41,21,62.25
33.32,22,62.85
33.29,23,63.46
33.23,24,64.06
33.21,24,64.66
33.19,24,65.27
33.2,24,65.87
33.18,24,66.48
33.19,24,67.08
33.17,24,67.69
33.18,24,68.29
33.19,24,68.9
33.2,24,69.5
33.21,24,70.11
33.22,24,70.71
33.26,23,71.31
33.29,23,71.92
33.27,23,72.52
33.32,22,73.13
33.32,22,73.73
33.37,22,74.34
33.38,22,74.94
33.43,21,75.55
33.46,21,76.15
33.46,21,76.75
33.47,20,77.36
33.49,20,77.96
33.49,20,78.57
33.47,20,79.17
33.51,20,79.78
33.52,20,80.38
33.51,20,80.99
33.54,19,81.59
33.54,19,82.19
33.58,19,82.8
33.58,19,83.4
33.56,19,84.01
33.58,19,84.61
33.6,19,85.22
33.6,19,85.82
33.62,18,86.43
33.6,19,87.03
33.56,19,87.63
33.51,20,88.24
33.55,19,88.84
33.61,19,89.45
33.66,18,90.05
33.67,18,90.66
33.68,18,91.26
33.66,18,91.87
33.66,18,92.47
33.69,17,93.08
33.68,18,93.68
33.68,18,94.29
33.69,17,94.89
33.68,18,95.5
33.69,17,96.1
33.68,18,96.7
33.68,18,97.31
33.67,18,97.91
33.67,18,98.52
33.67,18,99.12
33.67,18,99.73
33.66,18,100.33
33.65,18,100.93
33.64,18,101.54
33.64,18,102.14
33.63,18,102.75
33.64,18,103.35
33.63,18,103.96
33.63,18,104.56
33.62,18,105.17
33.62,18,105.77
33.61,19,106.38
33.61,19,106.98
33.61,19,107.58
33.59,19,108.19
33.6,19,108.79
33.6,19,109.4
33.6,19,110
33.6,19,110.61
33.6,19,111.21
33.61,19,111.82
33.6,19,112.42
33.59,19,113.03
33.61,19,113.63
33.62,18,114.23
33.61,19,114.84
33.6,19,115.44
33.59,19,116.05
33.59,19,116.65
33.59,19,117.26
33.58,19,117.86
33.58,19,118.47
33.61,19,119.07
33.57,19,119.68
33.58,19,120.28
33.57,19,120.88
33.6,19,121.49
33.58,19,122.09
33.57,19,122.7
33.55,19,123.3
33.5,20,123.91
33.51,20,124.51
33.51,20,125.12
33.52,20,125.72
33.43,21,126.32
33.44,21,126.93
33.45,21,127.54
33.43,21,128.14
33.45,21,128.74
33.45,21,129.35
33.45,21,129.95
33.46,21,130.56
33.48,20,131.16
33.48,20,131.77
33.44,21,132.37
33.44,21,132.98
33.47,20,133.58
33.45,21,134.18
33.42,21,134.79
33.41,21,135.39
33.57,19,136
33.59,19,136.6
33.46,21,137.21
33.42,21,137.81
33.5,20,138.42
33.54,19,139.02
33.46,21,139.63
33.43,21,140.23
33.41,21,140.83
33.42,21,141.44
33.44,21,142.04
33.45,21,142.65
33.64,18,143.25
33.72,17,143.86
33.74,17,144.46
33.75,17,145.07
33.76,17,145.67
33.77,16,146.27
33.77,16,146.88
33.78,16,147.48
33.8,16,148.09
33.78,16,148.69
33.78,16,149.3
33.75,17,149.9
33.74,17,150.51
33.74,17,151.11
33.72,17,151.72
33.71,17,152.32
33.7,17,152.93
33.7,17,153.53
33.68,18,154.13
33.66,18,154.74
33.67,18,155.34
33.68,18,155.95
33.67,18,156.55
33.68,18,157.16
33.67,18,157.76
33.66,18,158.37
33.66,18,158.97
33.64,18,159.58
33.63,18,160.18
33.64,18,160.78
33.62,18,161.39
33.62,18,161.99
33.62,18,162.6
33.6,19,163.2
33.6,19,163.81
33.61,19,164.41
33.6,19,165.02
33.59,19,165.62
33.6,19,166.22
33.57,19,166.83
33.58,19,167.43
33.59,19,168.04
33.6,19,168.64
33.59,19,169.25
33.59,19,169.85
33.58,19,170.46
33.58,19,171.06
33.57,19,171.66
33.58,19,172.27
33.55,19,172.87
33.54,19,173.48
33.55,19,174.08
33.57,19,174.69
33.61,19,175.29
33.59,19,175.9
33.59,19,176.5
33.57,19,177.11
33.53,20,177.71
33.55,19,178.32
33.56,19,178.92
33.56,19,179.52
33.47,20,180.13
33.55,19,180.73
33.55,19,181.34
33.57,19,181.94
