Temperature	PWM	Time
34.15,17,171.06
34.14,18,171.67
34.14,18,172.27
34.14,18,172.88
34.15,17,173.48
34.14,18,174.09
34.15,17,174.69
34.15,17,175.29
34.14,18,175.9
34.15,17,176.5
34.15,17,177.11
34.16,17,177.71
34.14,18,178.32
34.14,18,178.92
34.14,18,179.52
34.15,17,180.13
34.15,17,180.73
34.15,17,181.34
34.14,18,181.94
