Temperature	PWM	Time
14.74,0,1.4
14.8,0,2.2
14.87,0,3
14.95,0,3.9
15.04,0,4.7
15.14,0,5.5
15.24,0,6.3
15.33,0,7.1
15.44,0,7.9
15.54,0,8.8
15.65,0,9.6
15.75,0,10.4
15.84,0,11.2
15.94,0,12
16.04,0,12.8
16.13,0,13.6
16.22,0,14.5
16.31,0,15.3
16.4,0,16.1
16.49,0,16.9
16.57,0,17.7
16.64,0,18.5
16.72,0,19.4
16.8,0,20.2
16.87,0,21.1
16.95,0,21.9
17.03,0,22.8
17.1,0,23.7
17.17,0,24.5
17.24,0,25.4
17.31,0,26.3
17.38,0,27.2
17.44,0,28
17.51,0,28.9
17.56,0,29.8
17.63,0,30.6
17.69,0,31.5
17.75,0,32.4
17.8,0,33.3
17.86,0,34.1
17.92,0,35
17.98,0,35.9
18.03,29,36.7
18.08,28,37.6
18.16,27,38.5
18.28,25,39.4
18.42,23,40.2
18.57,21,41.1
18.72,19,42
18.88,17,42.9
19.02,14,43.7
19.17,233,44.6
19.31,231,45.5
19.66,226,46.4
20.27,217,47.2
21.04,205,48.1
21.89,193,49
22.79,180,49.9
23.7,166,50.8
24.58,153,51.6
25.45,152,52.5
26.27,141,53.4
27.03,130,54.3
27.74,120,55.1
28.41,111,56
29,102,56.9
29.55,95,57.8
30.05,88,58.6
30.48,82,59.5
30.87,76,60.4
31.21,71,61.3
31.51,67,62.1
31.77,64,63
32,61,63.9
32.19,58,64.8
32.36,55,65.6
32.5,54,66.5
32.62,52,67.4
32.73,50,68.3
32.83,49,69.1
32.91,48,70
32.98,47,70.9
33.03,47,71.8
33.09,46,72.6
33.14,45,73.5
33.18,45,74.4
33.23,44,75.3
33.26,44,76.2
33.29,43,77
33.33,43,77.9
33.34,43,78.8
33.37,42,79.7
33.4,42,80.5
33.42,42,81.4
33.44,42,82.3
33.47,41,83.2
33.5,41,84
33.51,41,84.9
33.52,41,85.8
33.55,41,86.7
33.58,40,87.5
33.59,40,88.4
33.61,40,89.3
33.63,40,90.2
33.66,39,91
33.67,39,91.9
33.68,39,92.8
33.69,39,93.7
33.71,39,94.5
33.74,39,95.4
33.75,39,96.3
33.76,39,97.2
33.76,39,98
33.76,39,98.9
33.77,39,99.8
33.77,39,100.7
33.77,39,101.5
33.78,39,102.4
33.78,39,103.3
33.79,39,104.2
33.8,39,105
33.82,38,105.9
33.83,38,106.8
33.83,38,107.7
33.84,38,108.6
33.84,38,109.4
33.84,38,110.3
33.85,38,111.2
33.85,38,112.1
33.85,38,112.9
33.85,39,113.8
33.85,39,114.7
33.86,39,115.6
33.86,39,116.5
33.86,39,117.3
33.87,39,118.2
33.88,39,119.1
33.89,39,120
33.9,38,120.8
33.91,38,121.7
33.92,38,122.6
33.92,38,123.5
33.93,38,124.4
33.93,38,125.2
33.93,38,126.1
33.94,38,127
33.94,38,127.9
33.95,38,128.7
33.96,38,129.6
33.97,38,130.5
33.99,38,131.4
34,38,132.2
34.01,38,133.1
34.02,38,134
34.02,38,134.9
34.03,38,135.8
34.04,37,136.6
34.06,37,137.5
34.07,37,138.4
34.08,37,139.3
34.09,37,140.1
34.1,37,141
34.1,37,141.9
34.1,37,142.8
34.1,37,143.7
34.1,37,144.5
34.11,37,145.4
34.11,37,146.3
34.11,37,147.2
34.11,37,148
34.12,37,148.9
34.12,37,149.8
34.13,37,150.7
34.13,37,151.6
34.14,37,152.4
34.14,37,153.3
34.14,37,154.2
34.15,37,155.1
34.15,37,155.9
34.15,37,156.8
34.15,37,157.7
34.14,37,158.6
34.14,37,159.4
34.14,38,160.3
34.13,38,161.2
34.13,38,162.1
34.13,38,163
34.13,38,163.8
34.14,38,164.7
34.15,38,165.6
34.15,38,166.5
34.16,38,167.3
34.17,38,168.2
34.18,37,169.1
34.18,37,170
34.18,37,170.9
34.19,37,171.7
34.19,37,172.6
34.19,37,173.5
34.18,38,174.4
34.19,38,175.2
34.2,38,176.1
34.2,38,177
34.2,38,177.9
34.21,38,178.8
34.22,37,179.6
34.22,37,180.5
34.24,37,181.4
34.23,37,182.3
34.23,38,183.1
34.22,38,184
34.22,38,184.9
34.23,38,185.8
34.22,38,186.6
34.23,38,187.5
34.23,38,188.4
34.24,38,189.3
34.24,38,190.2
34.25,38,191
34.25,38,191.9
34.25,38,192.8
34.26,37,193.7
34.27,37,194.5
34.27,37,195.4
34.28,37,196.3
34.28,37,197.2
34.28,38,198.1
34.28,38,198.9
34.28,38,199.8
34.28,38,200.7
34.28,38,201.6
34.28,38,202.4
34.28,38,203.3
34.29,38,204.2
34.29,38,205.1
34.29,38,206
34.29,38,206.8
34.3,38,207.7
34.3,38,208.6
34.31,38,209.5
34.32,38,210.3
34.32,37,211.2
34.33,37,212.1
34.34,37,213
34.34,37,213.9
34.34,37,214.7
34.34,37,215.6
34.35,37,216.5
34.34,38,217.4
34.35,38,218.2
34.34,38,219.1
34.34,38,220
34.33,38,220.9
34.35,38,221.7
34.36,38,222.6
34.36,38,223.5
34.36,38,224.4
34.37,38,225.3
34.36,38,226.1
34.37,38,227
34.37,38,227.9
34.38,37,228.8
34.39,37,229.6
34.4,37,230.5
34.41,37,231.4
34.42,37,232.3
34.42,37,233.2
34.43,37,234
34.43,37,234.9
34.43,37,235.8
34.44,37,236.7
34.44,37,237.5
34.44,37,238.4
34.44,37,239.3
34.44,37,240.2
